Severity,Start_Time,End_Time,Distance(mi),City,County,State,Timezone,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
2,2016-02-22 06:54:32,2016-02-22 07:24:32,0.01,Reynoldsburg,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
2,2016-02-22 07:09:58,2016-02-22 07:39:58,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,True,False,False,True,False,Night,Day,Day,Day
2,2016-02-22 07:14:44,2016-02-22 07:44:44,0.01,Canal Winchester,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
2,2016-02-22 07:26:02,2016-02-22 07:56:02,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-22 07:24:22,2016-02-22 07:54:22,0.01,Pickerington,Fairfield,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 07:37:59,2016-02-22 08:07:59,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 07:52:06,2016-02-22 08:22:06,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-22 07:51:22,2016-02-22 08:21:22,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 08:04:43,2016-02-22 08:34:43,0.0,Columbus,Franklin,OH,US/Eastern,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
2,2016-02-22 08:13:51,2016-02-22 08:43:51,0.01,Goshen,Clermont,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3,2016-02-22 08:19:52,2016-02-22 08:49:52,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-22 08:41:13,2016-02-22 09:11:13,0.01,Westerville,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 08:54:16,2016-02-22 09:24:16,0.01,Maineville,Warren,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 09:06:02,2016-02-22 09:36:02,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 09:06:53,2016-02-22 09:36:53,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 09:36:13,2016-02-22 10:21:13,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 09:37:13,2016-02-22 10:22:13,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 10:03:03,2016-02-22 10:33:03,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-22 10:09:01,2016-02-22 10:39:01,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-22 10:27:46,2016-02-22 10:57:46,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-22 11:17:40,2016-02-22 11:47:40,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 11:21:55,2016-02-22 11:51:55,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-22 11:40:35,2016-02-22 12:10:35,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 14:21:00,2016-02-22 15:30:00,0.01,Vermilion,Lorain,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 15:34:53,2016-02-22 16:19:53,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 16:57:30,2016-02-22 17:57:30,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-22 16:57:56,2016-02-22 17:57:56,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-22 16:58:37,2016-02-22 17:43:37,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3,2016-02-23 06:53:21,2016-02-23 07:23:21,0.01,Pickerington,Fairfield,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
2,2016-02-23 07:02:00,2016-02-23 07:32:00,0.0,Springboro,Warren,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
2,2016-02-23 07:15:48,2016-02-23 07:45:48,0.01,Milford,Clermont,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
2,2016-02-23 07:14:21,2016-02-23 07:44:21,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-23 07:57:48,2016-02-23 08:27:48,0.01,Milford,Clermont,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-23 07:54:29,2016-02-23 08:24:29,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-23 08:17:30,2016-02-23 08:47:30,0.01,Miamisburg,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3,2016-02-23 08:21:42,2016-02-23 08:51:42,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-23 08:48:52,2016-02-23 09:18:52,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-23 09:46:46,2016-02-23 10:16:46,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-23 09:48:43,2016-02-23 10:18:43,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-23 09:54:16,2016-02-23 10:24:16,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-23 11:41:00,2016-02-23 12:11:00,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-23 13:34:22,2016-02-23 14:19:22,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-23 16:30:45,2016-02-23 17:15:45,0.01,Brookpark,Cuyahoga,OH,US/Eastern,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-23 17:28:00,2016-02-23 23:59:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-23 17:43:00,2016-02-23 23:59:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-23 18:20:00,2016-02-23 23:32:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-02-23 19:07:18,2016-02-23 19:52:18,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3,2016-02-23 22:13:48,2016-02-23 22:43:48,0.01,Grove City,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2,2016-02-24 05:14:38,2016-02-24 05:44:38,0.01,Moraine,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
2,2016-02-24 05:28:28,2016-02-24 05:58:28,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
3,2016-02-24 05:27:51,2016-02-24 05:57:51,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3,2016-02-24 06:14:24,2016-02-24 06:44:24,0.01,Bowling Green,Wood,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
3,2016-02-24 06:24:28,2016-02-24 06:54:28,0.01,Fairborn,Greene,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
2,2016-02-24 06:25:17,2016-02-24 06:55:17,0.01,Miamisburg,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
2,2016-02-24 06:31:22,2016-02-24 07:01:22,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
2,2016-02-24 06:37:39,2016-02-24 07:07:39,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
3,2016-02-24 06:50:19,2016-02-24 07:20:19,0.01,Cleveland,Cuyahoga,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-02-24 06:53:32,2016-02-24 07:23:32,0.94,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
2,2016-02-24 07:05:21,2016-02-24 07:35:21,0.01,Dayton,Greene,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
2,2016-02-24 07:09:31,2016-02-24 07:39:31,0.01,Barberton,Summit,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 07:18:41,2016-02-24 08:03:41,0.01,Fraziers Bottom,Putnam,WV,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 07:24:28,2016-02-24 07:54:28,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 07:23:08,2016-02-24 07:53:08,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 07:27:16,2016-02-24 07:57:16,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 07:29:39,2016-02-24 07:59:39,0.01,Moraine,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 07:26:01,2016-02-24 07:56:01,0.01,Barberton,Summit,OH,US/Eastern,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-24 07:43:10,2016-02-24 08:13:10,0.01,Fairborn,Greene,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-24 07:39:13,2016-02-24 08:09:13,0.01,Akron,Summit,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-24 07:52:43,2016-02-24 08:22:43,0.01,Independence,Cuyahoga,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-24 07:51:38,2016-02-24 08:21:38,0.01,Barberton,Summit,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 08:02:29,2016-02-24 08:32:29,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1,2016-02-24 07:59:51,2016-02-24 08:29:51,0.0,Cambridge,Guernsey,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 08:04:57,2016-02-24 08:34:57,0.01,Moraine,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 08:05:22,2016-02-24 08:35:22,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 08:17:26,2016-02-24 08:47:26,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 08:11:43,2016-02-24 08:41:43,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 08:16:26,2016-02-24 08:46:26,0.01,Delaware,Delaware,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-24 08:24:30,2016-02-24 08:54:30,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-24 08:56:20,2016-02-24 09:26:20,0.01,Carroll,Fairfield,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-24 11:13:09,2016-02-24 11:43:09,0.01,Bowling Green,Wood,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 11:26:27,2016-02-24 11:56:27,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-24 11:25:37,2016-02-24 11:55:37,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-24 17:11:00,2016-02-24 21:00:00,0.94,Columbus,Franklin,OH,US/Eastern,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-25 06:04:05,2016-02-25 06:34:05,0.0,Moscow,Clermont,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
2,2016-02-25 06:37:34,2016-02-25 07:07:34,0.0,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
2,2016-02-25 07:53:04,2016-02-25 08:23:04,0.01,Oberlin,Lorain,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-25 07:59:25,2016-02-25 08:29:25,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-25 08:04:17,2016-02-25 08:34:17,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-25 09:26:59,2016-02-25 09:56:59,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3,2016-02-25 09:46:34,2016-02-25 10:16:34,0.01,Grove City,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-25 10:06:10,2016-02-25 10:36:10,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-25 12:55:59,2016-02-25 13:25:59,0.01,Miamisburg,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-25 16:12:50,2016-02-25 16:42:50,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-25 16:17:05,2016-02-25 17:02:05,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-26 15:45:44,2016-02-26 16:15:44,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-26 15:53:46,2016-02-26 16:38:46,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-26 16:15:10,2016-02-26 16:45:10,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-26 16:21:21,2016-02-26 16:51:21,0.01,Barberton,Summit,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-26 16:51:27,2016-02-26 17:36:27,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3,2016-02-27 19:34:51,2016-02-27 20:25:36,0.01,Westerville,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
2,2016-02-28 12:58:44,2016-02-28 13:28:44,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-28 18:09:32,2016-02-28 18:39:32,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-29 04:45:27,2016-02-29 05:15:27,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2,2016-02-29 06:02:33,2016-02-29 06:32:33,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
2,2016-02-29 06:22:42,2016-02-29 06:52:42,0.0,Maple Heights,Cuyahoga,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3,2016-02-29 07:14:41,2016-02-29 07:44:41,0.01,Miamisburg,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-29 07:50:29,2016-02-29 08:20:29,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-29 08:11:30,2016-02-29 08:41:30,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-29 09:16:59,2016-02-29 09:46:59,0.01,Akron,Summit,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-29 09:26:13,2016-02-29 09:56:13,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-29 09:31:35,2016-02-29 10:01:36,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-29 10:25:52,2016-02-29 10:55:52,0.0,Dayton,Greene,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-29 11:32:19,2016-02-29 12:17:48,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-02-29 12:51:44,2016-02-29 13:21:44,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-29 16:14:24,2016-02-29 16:59:24,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-02-29 18:11:15,2016-02-29 18:41:15,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-29 18:10:30,2016-02-29 18:40:30,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-02-29 18:18:37,2016-02-29 18:48:37,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3,2016-02-29 18:42:00,2016-02-29 21:00:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-02-29 19:32:00,2016-02-29 23:59:00,0.01,Piqua,Miami,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
2,2016-02-29 19:52:11,2016-02-29 20:22:11,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
2,2016-02-29 20:30:39,2016-02-29 21:00:39,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
2,2016-03-01 05:05:42,2016-03-01 05:35:42,0.0,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
2,2016-03-01 06:14:44,2016-03-01 06:44:44,0.01,Miamisburg,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
2,2016-03-01 07:30:18,2016-03-01 08:00:18,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-01 07:31:53,2016-03-01 08:01:53,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-01 07:46:03,2016-03-01 08:16:03,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
3,2016-03-01 08:16:30,2016-03-01 08:46:30,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-01 10:06:47,2016-03-01 10:36:47,0.01,Fairborn,Greene,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-01 10:19:48,2016-03-01 10:49:48,0.01,Batavia,Clermont,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-01 10:41:37,2016-03-01 11:11:37,0.01,Milford,Clermont,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-01 11:12:57,2016-03-01 11:42:57,0.01,Sardinia,Brown,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-01 11:56:36,2016-03-01 12:26:36,7.07,Piqua,Miami,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-01 12:36:27,2016-03-01 13:51:27,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2,2016-03-01 12:50:36,2016-03-01 13:20:36,0.01,Miamisburg,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-01 16:41:08,2016-03-01 17:11:08,0.01,Westerville,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-01 17:23:06,2016-03-01 18:23:06,0.0,Lewis Center,Delaware,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-01 17:31:22,2016-03-01 18:01:22,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-01 17:39:00,2016-03-01 21:00:00,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-01 18:07:29,2016-03-01 18:37:29,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-01 18:37:25,2016-03-01 19:07:25,0.01,Miamisburg,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
2,2016-03-01 18:52:22,2016-03-01 19:22:22,0.0,Urbancrest,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3,2016-03-02 16:36:08,2016-03-02 17:06:08,0.01,Bowling Green,Wood,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-02 17:12:54,2016-03-02 17:42:54,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3,2016-03-02 17:32:51,2016-03-02 18:02:51,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-02 17:52:45,2016-03-02 18:22:45,0.01,Brecksville,Cuyahoga,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2,2016-03-02 19:20:37,2016-03-02 19:50:37,0.01,Dayton,Montgomery,OH,US/Eastern,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
2,2016-03-02 19:43:39,2016-03-02 20:13:39,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
2,2016-03-02 20:36:40,2016-03-02 21:06:40,0.0,Dayton,Montgomery,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2,2016-03-03 04:51:44,2016-03-03 05:21:44,0.0,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2,2016-03-03 06:39:51,2016-03-03 07:09:51,0.01,Frankfort,Ross,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
3,2016-03-03 06:51:45,2016-03-03 07:21:45,0.01,Columbus,Franklin,OH,US/Eastern,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
